1055,Gener,VII,Bohol,2012,TY,5,130,972,3,1278182,268,209000,37,68,101,87,105,1764,74531,130181,38919,3226,5,0,0
859,Juaning,X,Lanao del Norte,2011,STS,4,95,994.4,0,947759,227,181272,48,74,101,91,108,1063,66112,65025,31643,2515,0,0,0
1432,Glenda,NCR,Metro Manila,2014,TY,5,150,964.2,3,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,4,0,0
697,Pepeng,CAR,Mt. Province,2009,TY,10,195,978.5,3,152323,64,219000,25,69,106,90,51,612,7380,23491,1102,63,43,197,398969270
304,Ineng,XI,Davao Oriental,2007,TY,7,185,991,0,486104,86,144348,52,75,108,81,108,656,28177,21528,46846,2235,0,0,241000
950,Pedring,VI,Aklan,2011,TY,5,140,976.2,1,543326,309,186509,30,61,102,84,87,1766,6036,41585,45733,11817,0,0,14500000
219,Seniang,VIII,Eastern Samar,2006,TY,6,130,992.8,3,400794,87,125731,51,85,108,74,79,813,18372,26927,34380,2080,10,970,61400000
861,Juaning,CAR,Ifugao,2011,STS,4,95,994.4,1,193367,74,243652,24,63,103,90,57,651,16082,16019,4298,166,5,0,14466710.32
1411,Basyang,VIII,Leyte,2014,TS,3,45,1004,2,1929889,295,163735,38,66,96,74,42,865,97041,162200,104440,11248,0,0,3047333.33
1815,Karen,I,La Union,2016,TY,5,150,976.2,3,795921,531,198627,21,60,103,93,111,2755,32923,117218,3501,545,0,0,24610000
357,Mina,VIII,Northern Samar,2007,TY,8,175,992.7,2,549759,149,136249,53,91,106,74,72,835,12201,26400,57143,9093,0,1576,0
1402,Agaton,XIII,Agusan del Sur,2014,TD,4,55,1000,1,691574,69,167968,52,71,95,91,17,750,41649,23264,58319,1691,41,166,1299008000
855,Juaning,VI,Iloilo,2011,STS,4,95,994.4,0,2260220,445,186509,26,61,102,84,87,1766,167039,196025,64858,4349,29,0,0
1410,Basyang,VIII,Biliran,2014,TS,3,45,1004,2,169595,316,163735,32,72,98,74,42,865,7990,15032,8806,992,0,0,3047333.33
1635,Seniang,VII,Negros Oriental,2014,TS,4,65,997,2,1341045,247,199404,43,62,98,87,53,1779,74502,88507,95673,10036,0,0,0
444,Frank,NCR,Metro Manila,2008,TY,6,160,988,3,11649731,18804,340268,4,49,96,94,178,12,352380,2101349,45551,23997,0,0,41538042.25
769,Bebeng,VIII,Leyte,2011,TS,6,85,997,1,1823348,279,163975,38,69,103,74,78,819,94685,154985,105861,11711,1,5,23500000
179,Paeng,CAR,Kalinga,2006,TY,5,195,981.7,3,181116,55,192126,26,74,105,88,57,564,13749,16054,3622,330,11,67,50860000
1288,Maring,NCR,Metro Manila,2013,TS,4,105,982,1,12458589,20109,367420,4,46,100,95,182,469,347541,2123106,43865,23728,0,0,0
1247,Labuyo,V,Camarines Norte,2013,TY,3,175,914,2,566805,249,156965,35,70,100,87,110,1183,11323,52092,37677,8956,2,0,50000
66,Caloy,IV-B,Oriental Mindoro,2006,TY,7,160,981,2,727808,172,108946,44,85,105,83,64,686,23307,77776,42983,6350,19,26437,80691499
1611,Ruby,VII,Cebu,2014,TY,8,215,927,3,4535374,849,199404,24,62,98,87,53,1779,297909,472786,75293,8925,1,3071,27597000
1769,Nona,IV-A,Laguna,2015,TY,7,150,963,0,3035081,1574,273155,7,49,100,95,208,2290,73912,483518,8307,3388,0,0,1590000
704,Santi,III,Bataan,2009,TY,5,150,961.9,3,678933,494,221000,2,57,102,92,198,1773,11447,119838,9319,2613,0,61,0
204,Seniang,IV-A,Rizal,2006,TY,6,130,992.8,1,2203052,1863,209749,3,60,100,92,259,2112,80425,355231,12039,5408,2,0,0
955,Pedring,CAR,Abra,2011,TY,5,140,976.2,1,236005,56,243652,24,62,102,90,57,651,13538,30152,1771,184,2,37,39440640
1224,Gorio,IV-A,Quezon,2013,TS,4,85,991,2,2067430,234,266244,29,64,99,95,212,2568,127172,273750,86807,39586,4,46,0
82,Caloy,VIII,Northern Samar,2006,TY,7,160,981,3,542457,147,125731,53,91,106,74,79,813,11649,24424,57655,8987,11,1897,31967199
1428,Glenda,NCR,Metro Manila,2014,TY,5,150,964.2,3,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,0,0,20981000
1619,Ruby,VIII,Southern Leyte,2014,TY,8,215,927,3,417127,232,163735,43,63,98,74,42,865,24831,45190,13705,1844,268,51,14943000
6,Auring,XIII,Surigao del Norte,2005,TS,4,105,1004.9,1,399146,204,107901,51,76,103,83,54,514,14999,30912,34629,4529,16,0,0
1529,Mario,II,Cagayan,2014,TY,5,105,982,2,1184025,126,189678,23,56,98,95,58,1128,51504,148996,28317,3981,0,0,365688000
1824,Karen,III,Nueva Ecija,2016,TY,5,150,976.2,3,2192978,385,247540,27,59,102,92,191,1917,58855,312733,36389,6952,0,0,1155648000
296,Hannah,XII,Sarangani,2007,TS,4,65,997.8,0,475514,135,125961,52,75,108,78,103,943,26115,20450,49954,1218,0,29,0
412,Frank,VIII,Eastern Samar,2008,TY,6,160,988,3,412885,89,147648,55,81,108,73,70,883,20029,30283,33185,1963,9,26056,153108470.8
1519,Mario,NCR,Metro Manila,2014,TY,5,105,982,2,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,4,0,0
342,Mina,II,Quirino,2007,TY,8,175,992.7,3,163610,70,154520,15,64,107,86,84,724,13385,18651,3332,425,0,0,1612453
67,Caloy,IV-B,Romblon,2006,TY,7,160,981,2,277518,181,108946,46,88,104,83,64,686,7619,23653,22007,3451,8,10417,229334000
414,Frank,VIII,Northern Samar,2008,TY,6,160,988,3,562544,152,147648,53,88,106,73,70,883,13315,28473,56593,8761,0,0,122800470.8
178,Paeng,V,Catanduanes,2006,TY,5,195,981.7,2,230188,154,125184,41,87,106,80,123,1115,10422,22190,10628,1600,0,0,0
310,Kabayan,II,Cagayan,2007,TY,5,120,996.8,2,1072571,115,154520,29,63,104,86,84,724,51147,139056,28290,3891,1,53,48758813
1185,Quinta,VI,Guimaras,2012,TS,2,75,994,2,167514,274,202000,25,58,101,84,89,1790,11261,14288,7180,344,3,0,5000000
1342,Vinta,CAR,Apayao,2013,TY,3,130,972,1,116520,26,237662,24,60,98,91,55,706,8700,10290,2546,213,0,0,53125000
1516,Mario,NCR,Metro Manila,2014,TY,5,105,982,2,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,2,0,0
1826,Karen,III,Tarlac,2016,TY,5,150,976.2,3,1385381,455,247540,17,61,102,92,191,1917,30114,211972,18495,3510,0,0,1047968000
748,Juan,III,Zambales,2010,TY,6,225,988.7,1,755621,198,233003,17,60,103,92,198,1901,16923,136238,14682,2559,5,431,100280042.9
1497,Luis,III,Tarlac,2014,TY,4,130,972,3,1346944,442,244331,17,57,98,92,167,1923,30101,212008,18466,3503,0,0,110170000
583,Jolina,VI,Antique,2009,TS,4,75,991.5,1,535577,196,159000,44,73,105,83,86,1732,30111,45141,33311,3171,4,47,21786525
1426,Glenda,NCR,Metro Manila,2014,TY,5,150,964.2,3,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,2,62,13450000
