#,NAME,REGION,PROVINCE,YEAR,TYPE,DURATION,WIND,INTENSITY,SIGNAL,POP,DEN,AI,PR,DR,SR,FLR,HP,HS,HMA,HMB,HMC,HMD,CASUALTIES,DAMAGED HOUSES,DAMAGED PROPERTIES
1574,Jenny,VI,Negros Occidental,2015,4,7,185,943,0,3059136,382,188399.7134,31.71923213,62,95,84.50383343,62,1859,189970.8026,276196.3908,122802.9374,8967.769789,0,1,0
746,Chedeng,XI,Davao del Norte,2011,4,6,195,958.2,0,959474.2925,280.3340996,184178,32.92665683,57.79860625,102.7147816,84.2534888,108,982,72425.51036,83344.40472,26792.48657,2132.241814,0,1,0
745,Chedeng,XI,Davao del Sur,2011,4,6,195,958.2,0,2070330.158,449.3303783,184178,24.5326113,62.75228984,103.6339428,84.2534888,108,982,184310.9503,211383.777,81232.53261,5012.442345,0,1,0
96,Florita,IV-A,Cavite,2006,4,5,120,982.8,0,2726985.874,1786.687812,209749,1.8,58,97,92.2474434,259,2112,68892.13762,486804.0678,16204.4185,6325.216617,0,1,0
97,Florita,IV-A,Laguna,2006,4,5,120,982.8,0,2393676.607,1241.38542,209749,5.5,57,98,92.2474434,259,2112,77213.08307,420718.6182,8344.285392,6155.917238,0,1,0
95,Florita,IV-A,Rizal,2006,4,5,120,982.8,0,2203051.505,1862.809373,209749,3.3,60,100,92.2474434,259,2112,80425.07907,355231.4911,12038.8681,5408.351447,0,1,0
262,Egay,IV-B,Occidental Mindoro,2007,4,6,215,994.1,0,421952,72,118726,40.6150801,76,109,83.57753069,60,682,13109,42402,32039,3390,0,1,0
1031,Marce,IV-B,Occidental Mindoro,2012,2,3,95,987,1,466446.0706,79.71951732,179000,38.1,70.78465736,101.1634067,86.29153874,67,795,12839.23152,44054.01524,32383.2045,3549.415873,0,1,0
1032,Marce,IV-B,Oriental Mindoro,2012,2,3,95,987,1,808482.5864,190.7527372,179000,29.3,66.78373288,101.1413386,86.29153874,67,795,24577.94811,86761.6106,42817.37722,5884.623912,0,1,0
1224,Odette,VI,Antique,2013,4,6,215,958,3,567343.4997,207.7671413,179928.7931,37.33247232,65.18353444,98.50255576,84.8,59,1776,28980.2328,43473.46753,34120.26149,3110.189164,0,1,0
1225,Odette,VI,Guimaras,2013,4,6,215,958,3,169847.918,277.5882426,179928.7931,22.90085763,57.56696272,99.25594059,84.8,59,1776,11360.67779,14541.03947,7160.143307,334.4370022,0,1,0
1226,Odette,VI,Iloilo,2013,4,6,215,958,3,2321486.927,457.3475322,179928.7931,26.39966329,60.39801759,99.35687659,84.8,59,1776,168697.6833,203137.8465,64676.55667,4163.329634,0,1,0
1227,Odette,VI,Negros Occidental,2013,4,6,215,958,2,2997703.041,374.4867838,179928.7931,31.34360117,62.79238853,98.88032446,84.8,59,1776,189878.382,271901.5916,122836.6537,8830.713529,0,1,0
355,Cosme,VII,Negros Oriental,2008,2,7,105,993.7,0,1249894.006,230.5835006,169677,36.1613376,67.93997009,104,86.6,107,1622,73754.67551,85778.37577,94752.72993,10143.47301,0,1,0
474,Crising,X,Bukidnon,2009,1,3,55,1007.4,1,1261824.892,120.189939,165000,46,69.94390063,108,87.46214049,109,1035,139578.8114,92680.96838,24822.9959,607.6389932,0,1,0
1164,Labuyo,I,La Union,2013,4,3,175,914,2,768439.1365,512.5387762,194907.6413,23.62518468,57.43445121,101.883803,93,81,1217,33067.11204,116648.8626,3431.186438,577.2075133,0,1,0
1165,Labuyo,I,Pangasinan,2013,4,3,175,914,2,2884668.704,529.2397161,194907.6413,21.34060147,61.79226588,101.883803,93,81,1217,108371.7896,396966.9325,49305.00538,9649.406135,0,1,0
666,Santi,III,Aurora,2009,4,5,150,961.9,0,196652.5303,62.76011052,221000,18.2,70.87659579,106,92.1399653,198,1773,11497.82342,23203.54136,7376.68631,580.8591113,0,1,0
667,Santi,III,Bataan,2009,4,5,150,961.9,3,678933.1352,494.4960125,221000,1.833030278,56.98265605,102,92.1399653,198,1773,11446.55779,119837.5312,9318.576204,2613.16135,0,1,0
668,Santi,III,Bulacan,2009,4,5,150,961.9,0,2889955.8,1038.174437,221000,6.9,56.93138352,100,92.1399653,198,1773,52212.89913,549174.5411,14297.07153,5627.539869,0,1,0
669,Santi,III,Pampanga,2009,4,5,150,961.9,2,2302752.062,1115.355621,221000,6.9,58.30330609,102,92.1399653,198,1773,32259.43356,415342.0595,13644.73898,5900.591731,0,1,0
882,Pedring,VI,Aklan,2011,4,5,140,976.2,1,543325.8376,308.6552506,186509,30.34327922,60.59464847,101.560312,83.91305455,87,1766,6036.197469,41585.47954,45733.27797,11816.99079,0,1,0
883,Pedring,VI,Antique,2011,4,5,140,976.2,1,553044.691,202.5307675,186509,34.84230636,66.38895566,102.1342473,83.91305455,87,1766,28027.15119,41928.98153,34681.07485,3135.687349,0,1,0
884,Pedring,VI,Guimaras,2011,4,5,140,976.2,1,165212.8721,270.0130291,186509,23.60064156,59.17777138,103.7025447,83.91305455,87,1766,11106.90637,13977.7401,7232.281748,357.7059457,0,1,0
885,Pedring,VI,Iloilo,2011,4,5,140,976.2,1,2260219.614,445.277486,186509,26.33266049,60.79867547,101.7710199,83.91305455,87,1766,167038.7067,196025.315,64858.06084,4348.885146,0,1,0
886,Pedring,VI,Negros Occidental,2011,4,5,140,976.2,1,2937503.767,366.9664149,186509,31.6538259,63.59490415,102.9191428,83.91305455,87,1766,188669.048,261836.3461,123277.9628,9059.850734,0,1,0
360,Frank,III,Aurora,2008,4,6,160,988,3,192176.3214,61.3315636,212922,21.61793492,73.87487987,107,92.1,197,1795,11452.82365,22124.69002,7328.686992,571.8598427,0,1,0
361,Frank,III,Bataan,2008,4,6,160,988,3,670490.5758,488.3469357,212922,1.591622883,57.9825552,102,92.1,197,1795,11673.52862,115739.1856,8978.066839,3154.093413,0,1,0
362,Frank,III,Bulacan,2008,4,6,160,988,3,2855885.064,1025.935023,212922,7.030836746,58.93058964,101,92.1,197,1795,53709.50069,524935.3415,12969.94,7399.346956,0,1,0
363,Frank,III,Nueva Ecija,2008,4,6,160,988,3,1880301.103,330.4751407,212922,28.72077029,60.63691869,103,92.1,197,1795,59580.69309,305545.6125,36098.66222,7742.873566,0,1,0
364,Frank,III,Pampanga,2008,4,6,160,988,3,2265753.298,1097.434986,212922,5.046852923,59.63641229,103,92.1,197,1795,33251.46351,400275.2505,12751.10621,8053.893773,0,1,0
365,Frank,III,Tarlac,2008,4,6,160,988,3,1253301.067,411.3918206,212922,17.69775685,62.93509735,104,92.1,197,1795,30123.7822,208199.597,18675.26989,3785.637846,0,1,0
366,Frank,III,Zambales,2008,4,6,160,988,3,731923.5534,191.8365428,212922,19.18674939,62.63788226,104,92.1,197,1795,16613.58131,129122.9456,13729.03153,2085.724657,0,1,0
964,Gener,III,Bataan,2012,4,5,130,972,3,715864.3694,521.3946084,259000,2.8,54.78014331,100.3807724,92.25996529,201,1907,11635.8556,115326.7393,9157.484655,3142.434724,0,1,0
965,Gener,III,Bulacan,2012,4,5,130,972,3,3066286.16,1101.518546,259000,7.3,53.3636693,99.59879356,92.25996529,201,1907,53524.17329,524468.1994,13446.3076,7392.25061,0,1,0
966,Gener,III,Nueva Ecija,2012,4,5,130,972,3,2031567.046,357.0611134,259000,25.2,56.7808477,100.9700951,92.25996529,201,1907,59347.7358,305424.0016,36453.99564,7734.90397,0,1,0
967,Gener,III,Pampanga,2012,4,5,130,972,3,2444602.246,1184.061846,259000,7.6,54.94475622,99.9697939,92.25996529,201,1907,33405.30056,398922.07,13132.8253,8112.444213,0,1,0
968,Gener,III,Tarlac,2012,4,5,130,972,3,1309573.498,429.863055,259000,16.6,58.191714,100.5567037,92.25996529,201,1907,30192.40116,207520.1772,18839.73939,3829.535188,0,1,0
969,Gener,III,Zambales,2012,4,5,130,972,3,782221.3807,205.0195606,259000,16,59.59798203,99.72218299,92.25996529,201,1907,16639.32796,128478.0525,13969.25832,2192.316692,0,1,0
456,Nina,VI,Antique,2008,4,5,175,983.2,1,525322.7337,192.3786959,148641,46.61070996,78.51829938,105,82.6,86,1685,28452.60953,42798.59639,34472.0212,3031.821657,0,1,0
720,Bebeng,III,Bulacan,2011,2,6,85,997,1,2994519.733,1075.737504,245658,7.164154399,54.175657,99.79919517,92.21994794,199,1948,53814.19335,515411.5749,13413.75178,7695.657222,0,1,0
721,Bebeng,III,Zambales,2011,2,6,85,997,0,768806.1536,201.503441,245658,16.42209989,59.79865318,101.3478409,92.21994794,199,1948,16612.95415,126634.7017,14047.70242,2214.232779,0,1,0
816,Kabayan,III,Bulacan,2011,4,9,175,970,0,2994519.733,1075.737504,245658,7.164154399,54.175657,99.79919517,92.21994794,199,1948,53814.19335,515411.5749,13413.75178,7695.657222,0,1,0
817,Kabayan,III,Pampanga,2011,4,9,175,970,0,2391910.761,1158.540321,245658,7.359112212,55.96294403,100.9797949,92.21994794,199,1948,33877.72257,392320.5872,13188.90203,8498.969545,0,1,0
818,Kabayan,III,Tarlac,2011,4,9,175,970,0,1291278.963,423.8579359,245658,16.89473594,58.59446327,101.7710199,92.21994794,199,1948,30304.07451,203878.7273,19208.04661,4022.816224,0,1,0
819,Kabayan,III,Zambales,2011,4,9,175,970,0,768806.1536,201.503441,245658,16.42209989,59.79865318,101.3478409,92.21994794,199,1948,16612.95415,126634.7017,14047.70242,2214.232779,0,1,0
1551,Hanna,X,Bukidnon,2015,4,4,195,938,0,1415226,135,182239.037,48.08254442,67,92.14307825,92.88405742,65,1085,138424.2265,89967.01812,24416.08957,658.99132,0,1,0
1550,Hanna,X,Lanao del Norte,2015,4,4,195,938,0,1019013,245,182239.037,48.21352112,72,99.2244797,92.88405742,65,1085,67857.1103,67893.71494,34943.49344,2558.817215,0,1,0
1016,Igme,I,Ilocos Sur,2012,4,8,165,1000.2,2,670847.6805,258.4159016,204000,17.3,56.59787481,99.78913419,92.65748636,119,1021,20699.71831,107462.3579,5072.034382,819.9399343,0,1,0
1015,Igme,I,La Union,2012,4,8,165,1000.2,2,759490.9641,506.5704632,204000,18.5,59.23274147,103.883048,92.65748636,119,1021,33197.02621,115361.3266,3441.090596,610.6123709,0,1,0
761,Falcon,NCR,Metro Manila,2011,2,5,195,979.9,0,12053535.9,19455.62175,371173,3.797320364,47.38441166,97.17107801,94.77785636,184,465,350257.5591,2064904.439,48829.43654,28680.4341,0,1,0
933,Sendong,IX,Zamboanga del Norte,2011,2,4,75,995.8,2,968445.7731,132.6618055,155763,58.74390195,68,102.8445539,84.25002898,66,699,51300.29404,41117.79168,91380.22031,3881.459357,0,1,0
1662,Cardina,I,Ilocos Norte,2016,2,4,105,982,2,598224.9838,174.9835419,198626.5812,11.2257416,57.63065748,100.8167272,92.80990153,110.7272727,2754.5,11544.02737,100599.4927,5388.889699,1299.381244,0,1,0
1663,Cardina,I,Ilocos Sur,2016,2,4,105,982,2,696058.0491,268.1271375,198626.5812,17.53375355,58.89631821,100.4512561,92.80990153,110.7272727,2754.5,20630.9259,109056.6759,5198.392855,786.9170279,0,1,0
556,Kiko,II,Batanes,2009,4,7,175,967.6,0,16391.28657,80.6578416,181000,14.4,69.30801179,101,88.21364634,89,1052.191047,178.7234789,3536.648571,181.4934188,274.3340359,0,1,0
555,Kiko,II,Nueva Vizcaya,2009,4,7,175,967.6,0,413365.1173,85.86942702,181000,13.3,59.30380497,104,88.21364634,89,1052.191047,26425.09174,57596.64224,7958.828608,432.7724894,0,1,0
21,Labuyo,IV-B,Marinduque,2005,4,5,95,998.9,1,226068.9918,237.3228409,106927,43.10162114,83,102,82.93630553,57,753,11475.53345,26660.93231,8564.321385,867.8956846,0,1,0
34,Quedan,IV-B,Occidental Mindoro,2005,1,3,55,1002.8,1,409591.1155,70.00253209,106927,45.94943542,77,108,82.93630553,57,753,11743.85551,38055.16196,32072.38506,3811.49853,0,1,0
33,Quedan,IV-B,Oriental Mindoro,2005,1,3,55,1002.8,1,719932.9495,169.8604065,106927,46.57356852,84,104,82.93630553,57,753,22643.5915,73527.49616,43985.26889,6700.234301,0,1,0
32,Quedan,IV-B,Palawan,2005,1,3,55,1002.8,1,851081.5222,49.9732262,106927,36.7624171,86,108,82.93630553,57,753,41880.63782,49636.14046,126122.1253,4252.282286,0,1,0
1029,Marce,III,Zambales,2012,2,3,95,987,1,782221.3807,205.0195606,259000,16,59.59798203,99.72218299,92.25996529,201,1907,16639.32796,128478.0525,13969.25832,2192.316692,0,1,0
10,Labuyo,CAR,Abra,2005,4,5,95,998.9,2,224605.9486,53.48117222,177694,26.30711501,69,105,86.90017763,57,549,13580.72996,27483.22939,1978.211755,239.065531,0,1,0
9,Labuyo,CAR,Apayao,2005,4,5,95,998.9,2,101731.5017,22.59530103,177694,26.30711501,70,107,86.90017763,57,549,8099.914013,8661.128008,2708.90765,288.352622,0,1,0
11,Labuyo,CAR,Benguet,2005,4,5,95,998.9,1,646800.4083,228.8271056,177694,26.30711501,57,98,86.90017763,57,549,14496.16632,163349.2414,1866.982415,1672.007426,0,1,0
13,Labuyo,CAR,Ifugao,2005,4,5,95,998.9,1,175110.1135,66.88672445,177694,26.30711501,69,107,86.90017763,57,549,15212.5751,13553.72506,4944.511875,225.4539974,0,1,0
12,Labuyo,CAR,Kalinga,2005,4,5,95,998.9,2,179914.0952,54.81776432,177694,26.30711501,74,105,86.90017763,57,549,13422.62294,15227.6039,3925.174057,368.3930667,0,1,0
14,Labuyo,CAR,Mt. Province,2005,4,5,95,998.9,1,146321.0363,61.23679553,177694,26.30711501,78,106,86.90017763,57,549,7066.073304,20285.97144,1299.289488,263.1731591,0,1,0
1228,Odette,CAR,Apayao,2013,4,6,215,958,2,116520.3182,25.88000395,237662.3731,23.93772172,59.95052849,97.72961941,91.2,55,706,8699.932356,10289.53399,2546.370979,212.6264101,0,1,0
1229,Odette,CAR,Benguet,2013,4,6,215,958,1,763245.356,270.0233695,237662.3731,23.93772172,50.59762213,96.12100847,91.2,55,706,13099.59017,176348.4781,1457.417597,1106.049939,0,1,0
1230,Odette,CAR,Ifugao,2013,4,6,215,958,1,198028.4622,75.64083491,237662.3731,23.93772172,62.18274513,98.6277347,91.2,55,706,16292.27013,16762.19245,4146.573791,148.7599922,0,1,0
1231,Odette,CAR,Kalinga,2013,4,6,215,958,1,208182.109,63.43070437,237662.3731,23.93772172,63.79250735,97.99684983,91.2,55,706,13398.91442,18865.70799,3603.722241,261.8948178,0,1,0
1232,Odette,CAR,Mt. Province,2013,4,6,215,958,1,154428.6738,64.62992168,237662.3731,23.93772172,63.57005511,98.6277347,91.2,55,706,7390.293087,22818.86891,1104.063414,89.049741,0,1,0
461,Nina,CAR,Apayao,2008,4,5,175,983.2,3,106551.063,23.66576039,209648,25.39648411,66.939055,108,89.2,55,599,8682.893865,10213.49982,2454.733705,214.1315173,0,1,0
460,Nina,CAR,Benguet,2008,4,5,175,983.2,1,690145.0255,244.1617021,209648,25.39648411,51.98051538,98,89.2,55,599,13747.74674,183430.1582,1469.73281,1147.47947,0,1,0
462,Nina,CAR,Ifugao,2008,4,5,175,983.2,1,184173.2419,70.34856318,209648,25.39648411,66.63963348,107,89.2,55,599,16399.96436,16427.72605,4069.236409,150.6813008,0,1,0
463,Nina,CAR,Kalinga,2008,4,5,175,983.2,2,188540.7571,57.44620941,209648,25.39648411,70.22951873,105,89.2,55,599,13599.95434,18348.28846,3502.805192,265.4773643,0,1,0
464,Nina,CAR,Mt. Province,2008,4,5,175,983.2,2,150480.6365,62.97762917,209648,25.39648411,73.14339737,106,89.2,55,599,7438.529557,22537.06089,1082.670465,84.84687541,0,1,0
1237,Santi,II,Isabela,2013,4,5,150,976,3,1551154.819,118.3902381,187942.0595,26.60770782,55.39783909,99.12337383,97.2,71,1135,59630.46409,222491.1469,29610.25144,2447.988355,0,1,0
1238,Santi,II,Nueva Vizcaya,2013,4,5,150,976,3,439650.6543,91.32979099,187942.0595,16.81879288,58,98.50255576,97.2,71,1135,26700.50783,55793.17568,7749.808424,443.2663369,0,1,0
1239,Santi,II,Quirino,2013,4,5,150,976,3,184011.0153,79.32671827,187942.0595,18.30473869,58.39794985,98.6277347,97.2,71,1135,13081.60081,20283.75395,3565.236737,296.4174144,0,1,0
154,Milenyo,VI,Aklan,2006,4,5,130,963.9,2,488612.5221,277.5734375,129905,41.8,71,104,82.15822954,86,1604,5152.72718,37431.85135,45152.56504,11869.97463,0,1,0
152,Milenyo,VI,Antique,2006,4,5,130,963.9,1,508976.068,186.3923755,129905,51.6,84,105,82.15822954,86,1604,25899.53341,38643.79441,36036.41689,3094.145833,0,1,0
156,Milenyo,VI,Capiz,2006,4,5,130,963.9,1,694671.5291,267.7332998,129905,29.9,77,104,82.15822954,86,1604,52320.09853,51590.92737,34191.02816,2373.599189,0,1,0
153,Milenyo,VI,Iloilo,2006,4,5,130,963.9,1,2083106.813,410.3851499,129905,21.8,61,104,82.15822954,86,1604,164316.1631,180774.0496,64551.8924,4531.54933,0,1,0
155,Milenyo,VI,Negros Occidental,2006,4,5,130,963.9,0,2824219.083,352.8143738,129905,28.2,65,106,82.15822954,86,1604,186709.1806,240558.6006,123986.1304,9181.290859,0,1,0
458,Nina,X,Misamis Oriental,2008,4,5,175,983.2,1,1339507.634,377.9307832,156863,29.89844177,68.94085809,105,85.9,109,1028,105013.86,132253.7207,36766.30783,3061.207934,0,1,0
1710,Lawin,III,Aurora,2016,5,4,225,970.1,3,217057.2545,69.27211799,247540.0798,26.78743551,70.51793937,103.3198206,92.27776106,191.3636364,1916.5,11407.91558,22621.99591,7428.871114,587.6741715,0,1,0
1711,Lawin,III,Bataan,2016,5,4,225,970.1,1,776192.7415,565.3343396,247540.0798,2.496597756,56.35446754,100.9032721,92.27776106,191.3636364,1916.5,11530.52143,117494.8996,9293.955616,2887.150194,0,1,0
1712,Lawin,III,Bulacan,2016,5,4,225,970.1,1,3370968.517,1210.971235,247540.0798,7.181254187,56.15828846,100.0905436,92.27776106,191.3636364,1916.5,52818.56289,536916.9741,14036.42515,6564.777409,0,1,0
1713,Lawin,III,Nueva Ecija,2016,5,4,225,970.1,2,2192977.878,385.4301162,247540.0798,26.546167,58.80699954,101.6273165,92.27776106,191.3636364,1916.5,58855.30982,312733.238,36388.75343,6951.792833,0,1,0
1714,Lawin,III,Pampanga,2016,5,4,225,970.1,1,2667234.141,1291.895311,247540.0798,7.39089658,57.15964819,100.9908619,92.27776106,191.3636364,1916.5,32882.10276,406864.5708,13513.5895,7099.876853,0,1,0
1715,Lawin,III,Tarlac,2016,5,4,225,970.1,2,1385380.548,454.7464615,247540.0798,16.86265866,60.62211827,101.7141787,92.27776106,191.3636364,1916.5,30113.97616,211971.5236,18495.01143,3509.957075,0,1,0
1716,Lawin,III,Zambales,2016,5,4,225,970.1,2,838264.3737,219.7083816,247540.0798,16.37788352,61.26690128,101.0673911,92.27776106,191.3636364,1916.5,16711.44208,130391.5529,14157.94347,2287.543445,0,1,0
52,Quedan,XIII,Agusan del Norte,2005,1,3,55,1002.8,1,591506.4533,172.5388911,107901,43.51582526,75,107,82.84825016,54,514.104811,35713.26412,32008.57979,42561.90234,4446.805673,0,1,0
51,Quedan,XIII,Surigao del Norte,2005,1,3,55,1002.8,1,399145.9777,204.4155943,107901,51.0725998,76,103,82.84825016,54,514.104811,14999.35901,30912.13871,34628.92636,4528.888368,0,1,0
50,Quedan,XIII,Surigao del Sur,2005,1,3,55,1002.8,1,532922.5338,108.0387078,107901,44.32130187,76,105,82.84825016,54,514.104811,23362.25158,18966.81413,55944.04049,3583.318818,0,1,0
1492,Seniang,VI,Antique,2014,2,4,65,997,2,574630.9468,210.4358808,185160.9913,35.5905904,64.58905638,96.73542679,84.35613871,61,1942,29329.2716,43956.04545,33861.47174,3145.387358,0,1,0
1493,Seniang,VI,Capiz,2014,2,4,65,997,2,752855.2567,290.1578857,185160.9913,28.24647847,57.77844528,98.17136563,84.35613871,61,1942,54358.74453,60987.98874,32951.83361,2099.648631,0,1,0
1495,Seniang,VI,Iloilo,2014,2,4,65,997,2,2352740.583,463.5046991,185160.9913,26.34957912,60.19867985,98.17136563,84.35613871,61,1942,168836.1305,205423.4875,64941.98278,4192.217907,0,1,0
1494,Seniang,VI,Negros Occidental,2014,2,4,65,997,2,3028263.742,378.3045664,185160.9913,31.57950146,62.3949364,96.92074506,84.35613871,61,1942,189970.6123,274974.5236,122802.9293,8916.165784,0,1,0
1519,Amang,V,Albay,2015,3,6,100,984,2,1314826,511,158941.4968,39.67284462,65,98,86.10941814,51,1173.5,27265.64888,142172.5808,56473.09073,18264.67848,0,1,0
1521,Amang,V,Camarines Norte,2015,3,6,100,984,2,583313,256,158941.4968,32.37015053,69,96,86.10941814,51,1173.5,11296.12291,52815.26921,37728.57319,9113.657954,0,1,0
1520,Amang,V,Camarines Sur,2015,3,6,100,984,2,1952544,354,158941.4968,43.16462721,70,96,86.10941814,51,1173.5,54632.88342,170210.6919,104966.8025,16716.69444,0,1,0
1524,Amang,V,Catanduanes,2015,3,6,100,984,2,260964,175,158941.4968,32.33852545,72,95,86.10941814,51,1173.5,9855.317331,24943.17135,10905.83587,1763.460408,0,1,0
1523,Amang,V,Masbate,2015,3,6,100,984,2,892393,216,158941.4968,52.78303875,83,96,86.10941814,51,1173.5,28661.35043,45166.1716,81561.08979,7470.783725,0,1,0
1522,Amang,V,Sorsogon,2015,3,6,100,984,2,792949,374,158941.4968,40.2741881,69,96,86.10941814,51,1173.5,10833.86963,63678.09629,51669.88402,21408.57697,0,1,0
240,Dodong,III,Bataan,2007,2,2,75,994,2,662153,482,205139,1.382008488,59,102,91.03568396,201,1811,11905,111781,8650,3807,0,1,0
235,Dodong,III,Bulacan,2007,2,2,75,994,2,2822216,1009,205139,7.164154399,61,101,91.03568396,201,1811,55249,501766,11766,9729,0,1,0
239,Dodong,III,Nueva Ecija,2007,2,2,75,994,2,1843853,321,205139,27.58804837,62,103,91.03568396,201,1811,60685,291891,36086,9867,0,1,0
236,Dodong,III,Pampanga,2007,2,2,75,994,2,2229349,1080,205139,3.691409337,61,103,91.03568396,201,1811,34274,385755,11916,10993,0,1,0
238,Dodong,III,Tarlac,2007,2,2,75,994,2,1243449,407,205139,17.89774843,65,104,91.03568396,201,1811,30253,200063,19327,4575,0,1,0
237,Dodong,III,Zambales,2007,2,2,75,994,2,720355,189,205139,21.27926892,64,104,91.03568396,201,1811,16461,125706,13276,1883,0,1,0
54,Caloy,I,Ilocos Norte,2006,4,7,160,981,1,542436.6559,158.665201,142358,17.7,60,102,90.21026431,123,978,12294.86939,93790.02473,5507.509152,1373.464507,0,1,0
53,Caloy,I,Ilocos Sur,2006,4,7,160,981,1,627423.8809,241.688706,142358,20.8,63,102,90.21026431,123,978,21093.63466,101011.7182,5132.444316,962.4395079,0,1,0
55,Caloy,I,La Union,2006,4,7,160,981,1,711611.3308,474.6353789,142358,26,62,102,90.21026431,123,978,33976.51124,107636.1106,3500.515542,811.0415164,0,1,0
56,Caloy,I,Pangasinan,2006,4,7,160,981,1,2614120.387,479.6031965,142358,28.7,68,103,90.21026431,123,978,107521.7194,359752.5894,51612.88812,11848.49263,0,1,0
221,Bebeng,VI,Negros Occidental,2007,4,3,175,961,0,2869766,359,138958,28.91504905,63,106,82.37881864,85,1623,189325,253464,123039,8318,0,1,0
907,Quiel,CAR,Apayao,2011,4,5,160,974.4,0,113916.1678,25.30160335,243652,23.54224121,61.96665286,103.8160708,90.39467439,57,651,8568.523316,9927.037234,2563.301278,229.0111751,0,1,0
908,Quiel,CAR,Benguet,2011,4,5,160,974.4,0,735915.6551,260.354581,243652,23.54224121,50.19841894,99.34675559,90.39467439,57,651,13565.0316,175024.6858,1547.108022,1270.574537,0,1,0
909,Quiel,CAR,Ifugao,2011,4,5,160,974.4,0,193367.2836,73.86040678,243652,23.54224121,63.38842283,103.4832984,90.39467439,57,651,16081.74799,16018.61454,4298.334796,165.5434117,0,1,0
910,Quiel,CAR,Kalinga,2011,4,5,160,974.4,0,203779.3422,62.08923174,243652,23.54224121,64.59498403,103.2621782,90.39467439,57,651,13445.15026,18001.67387,3651.865924,285.4066752,0,1,0
911,Quiel,CAR,Mt. Province,2011,4,5,160,974.4,0,154267.5159,64.56247551,243652,23.54224121,65.17986946,103.4832984,90.39467439,57,651,7330.327867,22227.36918,1140.733716,124.2298656,0,1,0
1181,Labuyo,CAR,Abra,2013,4,3,175,914,2,238568.3489,56.80577488,237662.3731,23.93772172,62,99.12337383,91.2,55,706,13527.69428,30895.96787,1728.42205,168.4072573,0,1,0
1182,Labuyo,CAR,Apayao,2013,4,3,175,914,2,116520.3182,25.88000395,237662.3731,23.93772172,59.95052849,97.72961941,91.2,55,706,8699.932356,10289.53399,2546.370979,212.6264101,0,1,0
1183,Labuyo,CAR,Benguet,2013,4,3,175,914,2,763245.356,270.0233695,237662.3731,23.93772172,50.59762213,96.12100847,91.2,55,706,13099.59017,176348.4781,1457.417597,1106.049939,0,1,0
1184,Labuyo,CAR,Ifugao,2013,4,3,175,914,2,198028.4622,75.64083491,237662.3731,23.93772172,62.18274513,98.6277347,91.2,55,706,16292.27013,16762.19245,4146.573791,148.7599922,0,1,0
1185,Labuyo,CAR,Kalinga,2013,4,3,175,914,2,208182.109,63.43070437,237662.3731,23.93772172,63.79250735,97.99684983,91.2,55,706,13398.91442,18865.70799,3603.722241,261.8948178,0,1,0
1186,Labuyo,CAR,Mt. Province,2013,4,3,175,914,2,154428.6738,64.62992168,237662.3731,23.93772172,63.57005511,98.6277347,91.2,55,706,7390.293087,22818.86891,1104.063414,89.049741,0,1,0
275,Hannah,XII,Sarangani,2007,2,4,65,997.8,0,475514,135,125961,51.74352257,75,108,78.05851506,103,943,26115,20450,49954,1218,0,1,0
1322,Basyang,VI,Antique,2014,2,3,45,1004,2,574630.9468,210.4358808,185160.9913,35.5905904,64.58905638,96.73542679,84.35613871,61,1942,29329.2716,43956.04545,33861.47174,3145.387358,0,1,0
1323,Basyang,VI,Negros Occidental,2014,2,3,45,1004,2,3028263.742,378.3045664,185160.9913,31.57950146,62.3949364,96.92074506,84.35613871,61,1942,189970.6123,274974.5236,122802.9293,8916.165784,0,1,0
1236,Santi,I,Pangasinan,2013,4,5,150,976,3,2884668.704,529.2397161,194907.6413,21.34060147,61.79226588,101.883803,93,81,1217,108371.7896,396966.9325,49305.00538,9649.406135,0,1,0
566,Kiko,CAR,Benguet,2009,4,7,175,967.6,1,706195.864,249.8402188,219000,25.1,50.98064112,99,89.59646007,51,612,11747.92022,168316.4314,1375.869129,687.5765715,0,1,0
567,Kiko,CAR,Mt. Province,2009,4,7,175,967.6,0,152322.5456,63.74848629,219000,25.1,69.47995557,106,89.59646007,51,612,7379.530804,23490.84792,1101.668549,63.14905498,0,1,0
763,Falcon,III,Bataan,2011,2,5,195,979.9,1,701529.6632,510.9540294,245658,2.431244113,55.38671344,101.1871474,92.21994794,199,1948,11671.35965,113491.6442,9219.067002,3253.234836,0,1,0
764,Falcon,III,Bulacan,2011,2,5,195,979.9,1,2994519.733,1075.737504,245658,7.164154399,54.175657,99.79919517,92.21994794,199,1948,53814.19335,515411.5749,13413.75178,7695.657222,0,1,0
765,Falcon,III,Nueva Ecija,2011,2,5,195,979.9,1,1993105.956,350.3013267,245658,26.67825524,57.38718643,101.979997,92.21994794,199,1948,59465.2213,300228.1049,36811.19797,8050.403478,0,1,0
766,Falcon,III,Pampanga,2011,2,5,195,979.9,1,2391910.761,1158.540321,245658,7.359112212,55.96294403,100.9797949,92.21994794,199,1948,33877.72257,392320.5872,13188.90203,8498.969545,0,1,0
767,Falcon,III,Tarlac,2011,2,5,195,979.9,1,1291278.963,423.8579359,245658,16.89473594,58.59446327,101.7710199,92.21994794,199,1948,30304.07451,203878.7273,19208.04661,4022.816224,0,1,0
